full_name,promo_price,product_code,regular_price,photos,reviews_count,manufacturer,color,memory,specs
Мобільний телефон Apple iPhone 15 128GB Black (MTP03),33299,U0854689,35499,"['https://brain.com.ua/static/images/prod_img/8/9/U0854689_small_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_small_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_small_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2small_1739047985.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3small_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/9/4/U0854694_1739048003.jpg', 'https://brain.com.ua/static/images/prod_img/9/4/U0854694_2_1739048004.jpg', 'https://brain.com.ua/static/images/prod_img/9/4/U0854694_3_1739048005.jpg', 'https://brain.com.ua/static/images/prod_img/9/3/U0854693_1739048000.jpg', 'https://brain.com.ua/static/images/prod_img/9/3/U0854693_2_1739048001.jpg', 'https://brain.com.ua/static/images/prod_img/9/3/U0854693_3_1739048002.jpg', 'https://brain.com.ua/static/images/prod_img/9/0/U0854690_1739047987.jpg', 'https://brain.com.ua/static/images/prod_img/9/0/U0854690_2_1739047988.jpg', 'https://brain.com.ua/static/images/prod_img/9/0/U0854690_3_1739047990.jpg', 'https://brain.com.ua/static/images/prod_img/9/0/U0854690_4_1739047991.jpg', 'https://brain.com.ua/static/images/prod_img/9/1/U0854691_1739047992.jpg', 'https://brain.com.ua/static/images/prod_img/9/1/U0854691_2_1739047993.jpg', 'https://brain.com.ua/static/images/prod_img/9/1/U0854691_3_1739047995.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_small_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2small_1739047985.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3small_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2big_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3big_1739047985.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_big_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2big_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3big_1739047985.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_big_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2big_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3big_1739047985.jpg']",1,Apple,чорний,128 Gb,"Характеристики
Apple iPhone 15 128GB Black (MTP03)




Основні характеристики


Форм-фактор

моноблок 


Кількість SIM-карт

1 SIM + e-sim 


Формат SIM-карти

                                                            e-sim,                                 Nano                                                                                    


Покоління зв'язку (2G /3G/4G/5G)

2G,                                 3G,                                 4G,                                 5G 




Дисплей


Тип дисплея

OLED 


Діагональ екрану

6.1"" 


Роздільна здатність екрану

1179 х 2556 


Частота оновлення екрану

60 Гц 




Процесор


Процесор

Apple A16 Bionic 


Кількість ядер

6 core 




Функції пам'яті


Вбудована пам'ять

128 Gb 




Камера


Кількість модулів основної камери

                                                            2                                                                                    


Основна камера

48 + 12 Mpx 


Діафрагма основної камери

                                                            f/1.6 + f/2.4                                                                                    


Метод стабілізації

                                                            оптична                                                                                    


Запис відео основної камери

                                                            4K / 3840x2160 / стереозвук                                                                                    


Кількість модулів фронтальної камери

                                                            1                                                                                    


Фронтальна камера

12 Mpx 


Діафрагма фронтальної камери

                                                            f/1.9                                                                                    


Функції камери

                                                            панорама,                                 розпізнавання обличчя,                                 геотегінг,                                 спалах,                                 автофокус                                                                                    




Програмне забезпечення


Операційна система

iOS 17 


Мультимедіа

                                                            FM-радіо,                                 мобільні сервіси Google,                                 соціальні мережі,                                 відеоплеєр,                                 музичний плеєр,                                 ігри                                                                                    


Органайзер

                                                            калькулятор,                                 телефонна книга,                                 диктофон,                                 секундомір,                                 нотатки,                                 будильник,                                 світовий час,                                 годинник,                                 календар                                                                                    




Бездротові технології


Бездротові підключення

Bluetooth,                                 WI-FI,                                 NFC 


Навігація

BeiDou,                                 Galileo,                                 QZSS,                                 iBeacon,                                 GPS,                                 A-GPS 




Інтерфейси


Інтерфейси і підключення

USB Type-C 




Додатково


Особливості

                                                            IP68 certified                                                                                    


Вбудовані датчики

                                                            датчик освітлення,                                 компас,                                 акселерометр,                                 датчик наближення,                                 гіроскоп,                                 барометр                                                                                    


Безпека

FaceID 


Оснащення

пило/вологозахист,                                 гіроскоп,                                 бездротове заряджання 




Фізичні характеристики


Розміри (мм)

                                                            147.6 x 71.6 x 7.80 мм                                                                                    


Вага

                                                            171 г                                                                                    


Колір

чорний 


Особливості корпусу

водонепроникні 




Інші


Виробник

                                                            Apple                                                                                    


Модель

                                                            iPhone 15 128GB Black                                                                                    


Артикул

                                                            MTP03                                                                                    


Гарантія, міс

                                                            12                                                                                    


Штрихкод

                                                            195949036019
                                                    


Примітка
Виробник може змінювати властивості, характеристики, зовнішній вигляд і комплектацію товарів без попередження






Всі характеристики
Приховати"
Мобільний телефон Apple iPhone 15 128GB Black (MTP03),33299,U0854689,35499,"['https://brain.com.ua/static/images/prod_img/8/9/U0854689_small_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_small_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_small_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2small_1739047985.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3small_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/9/4/U0854694_1739048003.jpg', 'https://brain.com.ua/static/images/prod_img/9/4/U0854694_2_1739048004.jpg', 'https://brain.com.ua/static/images/prod_img/9/4/U0854694_3_1739048005.jpg', 'https://brain.com.ua/static/images/prod_img/9/3/U0854693_1739048000.jpg', 'https://brain.com.ua/static/images/prod_img/9/3/U0854693_2_1739048001.jpg', 'https://brain.com.ua/static/images/prod_img/9/3/U0854693_3_1739048002.jpg', 'https://brain.com.ua/static/images/prod_img/9/0/U0854690_1739047987.jpg', 'https://brain.com.ua/static/images/prod_img/9/0/U0854690_2_1739047988.jpg', 'https://brain.com.ua/static/images/prod_img/9/0/U0854690_3_1739047990.jpg', 'https://brain.com.ua/static/images/prod_img/9/0/U0854690_4_1739047991.jpg', 'https://brain.com.ua/static/images/prod_img/9/1/U0854691_1739047992.jpg', 'https://brain.com.ua/static/images/prod_img/9/1/U0854691_2_1739047993.jpg', 'https://brain.com.ua/static/images/prod_img/9/1/U0854691_3_1739047995.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_small_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2small_1739047985.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3small_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2big_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3big_1739047985.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_big_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2big_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3big_1739047985.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_big_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2big_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3big_1739047985.jpg']",1,Apple,чорний,128 Gb,"Характеристики
Apple iPhone 15 128GB Black (MTP03)




Основні характеристики


Форм-фактор

моноблок 


Кількість SIM-карт

1 SIM + e-sim 


Формат SIM-карти

                                                            e-sim,                                 Nano                                                                                    


Покоління зв'язку (2G /3G/4G/5G)

2G,                                 3G,                                 4G,                                 5G 




Дисплей


Тип дисплея

OLED 


Діагональ екрану

6.1"" 


Роздільна здатність екрану

1179 х 2556 


Частота оновлення екрану

60 Гц 




Процесор


Процесор

Apple A16 Bionic 


Кількість ядер

6 core 




Функції пам'яті


Вбудована пам'ять

128 Gb 




Камера


Кількість модулів основної камери

                                                            2                                                                                    


Основна камера

48 + 12 Mpx 


Діафрагма основної камери

                                                            f/1.6 + f/2.4                                                                                    


Метод стабілізації

                                                            оптична                                                                                    


Запис відео основної камери

                                                            4K / 3840x2160 / стереозвук                                                                                    


Кількість модулів фронтальної камери

                                                            1                                                                                    


Фронтальна камера

12 Mpx 


Діафрагма фронтальної камери

                                                            f/1.9                                                                                    


Функції камери

                                                            панорама,                                 розпізнавання обличчя,                                 геотегінг,                                 спалах,                                 автофокус                                                                                    




Програмне забезпечення


Операційна система

iOS 17 


Мультимедіа

                                                            FM-радіо,                                 мобільні сервіси Google,                                 соціальні мережі,                                 відеоплеєр,                                 музичний плеєр,                                 ігри                                                                                    


Органайзер

                                                            калькулятор,                                 телефонна книга,                                 диктофон,                                 секундомір,                                 нотатки,                                 будильник,                                 світовий час,                                 годинник,                                 календар                                                                                    




Бездротові технології


Бездротові підключення

Bluetooth,                                 WI-FI,                                 NFC 


Навігація

BeiDou,                                 Galileo,                                 QZSS,                                 iBeacon,                                 GPS,                                 A-GPS 




Інтерфейси


Інтерфейси і підключення

USB Type-C 




Додатково


Особливості

                                                            IP68 certified                                                                                    


Вбудовані датчики

                                                            датчик освітлення,                                 компас,                                 акселерометр,                                 датчик наближення,                                 гіроскоп,                                 барометр                                                                                    


Безпека

FaceID 


Оснащення

пило/вологозахист,                                 гіроскоп,                                 бездротове заряджання 




Фізичні характеристики


Розміри (мм)

                                                            147.6 x 71.6 x 7.80 мм                                                                                    


Вага

                                                            171 г                                                                                    


Колір

чорний 


Особливості корпусу

водонепроникні 




Інші


Виробник

                                                            Apple                                                                                    


Модель

                                                            iPhone 15 128GB Black                                                                                    


Артикул

                                                            MTP03                                                                                    


Гарантія, міс

                                                            12                                                                                    


Штрихкод

                                                            195949036019
                                                    


Примітка
Виробник може змінювати властивості, характеристики, зовнішній вигляд і комплектацію товарів без попередження






Всі характеристики
Приховати"
Мобільний телефон Apple iPhone 15 128GB Black (MTP03),33299,U0854689,35499,"['https://brain.com.ua/static/images/prod_img/8/9/U0854689_small_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_small_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_small_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2small_1739047985.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3small_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/9/4/U0854694_1739048003.jpg', 'https://brain.com.ua/static/images/prod_img/9/4/U0854694_2_1739048004.jpg', 'https://brain.com.ua/static/images/prod_img/9/4/U0854694_3_1739048005.jpg', 'https://brain.com.ua/static/images/prod_img/9/3/U0854693_1739048000.jpg', 'https://brain.com.ua/static/images/prod_img/9/3/U0854693_2_1739048001.jpg', 'https://brain.com.ua/static/images/prod_img/9/3/U0854693_3_1739048002.jpg', 'https://brain.com.ua/static/images/prod_img/9/0/U0854690_1739047987.jpg', 'https://brain.com.ua/static/images/prod_img/9/0/U0854690_2_1739047988.jpg', 'https://brain.com.ua/static/images/prod_img/9/0/U0854690_3_1739047990.jpg', 'https://brain.com.ua/static/images/prod_img/9/0/U0854690_4_1739047991.jpg', 'https://brain.com.ua/static/images/prod_img/9/1/U0854691_1739047992.jpg', 'https://brain.com.ua/static/images/prod_img/9/1/U0854691_2_1739047993.jpg', 'https://brain.com.ua/static/images/prod_img/9/1/U0854691_3_1739047995.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_small_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2small_1739047985.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3small_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2big_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3big_1739047985.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_big_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2big_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3big_1739047985.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_big_1739047983.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_2big_1739047984.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3_1739047986.jpg', 'https://brain.com.ua/static/images/prod_img/8/9/U0854689_3big_1739047985.jpg']",1,Apple,чорний,128 Gb,"Характеристики
Apple iPhone 15 128GB Black (MTP03)




Основні характеристики


Форм-фактор

моноблок 


Кількість SIM-карт

1 SIM + e-sim 


Формат SIM-карти

                                                            e-sim,                                 Nano                                                                                    


Покоління зв'язку (2G /3G/4G/5G)

2G,                                 3G,                                 4G,                                 5G 




Дисплей


Тип дисплея

OLED 


Діагональ екрану

6.1"" 


Роздільна здатність екрану

1179 х 2556 


Частота оновлення екрану

60 Гц 




Процесор


Процесор

Apple A16 Bionic 


Кількість ядер

6 core 




Функції пам'яті


Вбудована пам'ять

128 Gb 




Камера


Кількість модулів основної камери

                                                            2                                                                                    


Основна камера

48 + 12 Mpx 


Діафрагма основної камери

                                                            f/1.6 + f/2.4                                                                                    


Метод стабілізації

                                                            оптична                                                                                    


Запис відео основної камери

                                                            4K / 3840x2160 / стереозвук                                                                                    


Кількість модулів фронтальної камери

                                                            1                                                                                    


Фронтальна камера

12 Mpx 


Діафрагма фронтальної камери

                                                            f/1.9                                                                                    


Функції камери

                                                            панорама,                                 розпізнавання обличчя,                                 геотегінг,                                 спалах,                                 автофокус                                                                                    




Програмне забезпечення


Операційна система

iOS 17 


Мультимедіа

                                                            FM-радіо,                                 мобільні сервіси Google,                                 соціальні мережі,                                 відеоплеєр,                                 музичний плеєр,                                 ігри                                                                                    


Органайзер

                                                            калькулятор,                                 телефонна книга,                                 диктофон,                                 секундомір,                                 нотатки,                                 будильник,                                 світовий час,                                 годинник,                                 календар                                                                                    




Бездротові технології


Бездротові підключення

Bluetooth,                                 WI-FI,                                 NFC 


Навігація

BeiDou,                                 Galileo,                                 QZSS,                                 iBeacon,                                 GPS,                                 A-GPS 




Інтерфейси


Інтерфейси і підключення

USB Type-C 




Додатково


Особливості

                                                            IP68 certified                                                                                    


Вбудовані датчики

                                                            датчик освітлення,                                 компас,                                 акселерометр,                                 датчик наближення,                                 гіроскоп,                                 барометр                                                                                    


Безпека

FaceID 


Оснащення

пило/вологозахист,                                 гіроскоп,                                 бездротове заряджання 




Фізичні характеристики


Розміри (мм)

                                                            147.6 x 71.6 x 7.80 мм                                                                                    


Вага

                                                            171 г                                                                                    


Колір

чорний 


Особливості корпусу

водонепроникні 




Інші


Виробник

                                                            Apple                                                                                    


Модель

                                                            iPhone 15 128GB Black                                                                                    


Артикул

                                                            MTP03                                                                                    


Гарантія, міс

                                                            12                                                                                    


Штрихкод

                                                            195949036019
                                                    


Примітка
Виробник може змінювати властивості, характеристики, зовнішній вигляд і комплектацію товарів без попередження






Всі характеристики
Приховати"
Мобільний телефон Apple iPhone 17 Pro 256GB Silver (MG8G4),63999,U1098803,77199,"['https://brain.com.ua/static/images/prod_img/0/3/U1098803_small_1757564621.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_small_1757564621.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_1757564621.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_2_1757564622.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_3_1757564623.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_small_1757564621.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_2small_1757564622.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_3small_1757564623.jpg', 'https://brain.com.ua/static/images/prod_img/0/6/U1098806_1757564632.jpg', 'https://brain.com.ua/static/images/prod_img/0/6/U1098806_2_1757564633.jpg', 'https://brain.com.ua/static/images/prod_img/0/6/U1098806_3_1757564634.jpg', 'https://brain.com.ua/static/images/prod_img/0/0/U1098800_1757564610.jpg', 'https://brain.com.ua/static/images/prod_img/0/0/U1098800_2_1757564611.jpg', 'https://brain.com.ua/static/images/prod_img/0/0/U1098800_3_1757564612.jpg', 'https://brain.com.ua/static/images/prod_img/0/1/U1098801_1757564613.jpg', 'https://brain.com.ua/static/images/prod_img/0/1/U1098801_2_1757564614.jpg', 'https://brain.com.ua/static/images/prod_img/0/1/U1098801_3_1757564616.jpg', 'https://brain.com.ua/static/images/prod_img/0/2/U1098802_1757564617.jpg', 'https://brain.com.ua/static/images/prod_img/0/2/U1098802_2_1757564618.jpg', 'https://brain.com.ua/static/images/prod_img/0/2/U1098802_3_1757564619.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_small_1757564621.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_2small_1757564622.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_3small_1757564623.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_2_1757564622.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_2big_1757564621.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_3_1757564623.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_3big_1757564623.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_1757564621.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_big_1757564620.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_2_1757564622.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_2big_1757564621.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_3_1757564623.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_3big_1757564623.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_1757564621.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_big_1757564620.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_2_1757564622.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_2big_1757564621.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_3_1757564623.jpg', 'https://brain.com.ua/static/images/prod_img/0/3/U1098803_3big_1757564623.jpg']",5,Apple,сріблястий,256 Gb,"Характеристики
Apple iPhone 17 Pro 256GB Silver (MG8G4)




Основні характеристики


Форм-фактор

моноблок 


Кількість SIM-карт

1 SIM + e-sim 


Формат SIM-карти

                                                            e-sim,                                 Nano                                                                                    


Покоління зв'язку (2G /3G/4G/5G)

2G,                                 3G,                                 4G,                                 5G 




Дисплей


Тип дисплея

OLED (Super Retina XDR) 


Діагональ екрану

6.3"" 


Роздільна здатність екрану

1206 х 2622 


Частота оновлення екрану

120 Гц 


Матеріал екрану

                                                            Ceramic Shield 2                                                                                    




Процесор


Процесор

Apple A19 Pro 


Кількість ядер

6 core 




Функції пам'яті


Вбудована пам'ять

256 Gb 




Камера


Кількість модулів основної камери

                                                            3                                                                                    


Основна камера

48 + 48 + 48 Mpx 


Метод стабілізації

                                                            оптична                                                                                    


Запис відео основної камери

                                                            4K / 3840x2160 / стереозвук                                                                                    


Кількість модулів фронтальної камери

                                                            1                                                                                    


Фронтальна камера

18 Mpx 


Діафрагма фронтальної камери

                                                            f/1.9                                                                                    


Запис відео фронтальної камери

                                                            4K / 3840x2160 / стереозвук                                                                                    


Функції камери

                                                            розпізнавання обличчя,                                 автофокус,                                 спалах,                                 геотегінг,                                 панорама,                                 HDR                                                                                    




Програмне забезпечення


Операційна система

iOS 26 


Мультимедіа

                                                            ігри,                                 музичний плеєр,                                 відеоплеєр,                                 соціальні мережі,                                 FM-радіо                                                                                    


Органайзер

                                                            календар,                                 телефонна книга,                                 диктофон,                                 секундомір,                                 нотатки,                                 калькулятор,                                 світовий час,                                 годинник,                                 будильник                                                                                    




Бездротові технології


Бездротові підключення

Bluetooth,                                 WI-FI,                                 NFC 


Навігація

BeiDou,                                 Galileo,                                 iBeacon,                                 GPS,                                 A-GPS 




Інтерфейси


Інтерфейси і підключення

USB Type-C 




Акумулятор


Ємність акумулятора

3988 mAh 




Додатково


Особливості

                                                            IP68 certified                                                                                    


Вбудовані датчики

                                                            акселерометр,                                 датчик освітлення,                                 датчик наближення,                                 гіроскоп,                                 барометр,                                 компас                                                                                    


Безпека

FaceID 


Оснащення

штучний інтелект,                                 бездротове заряджання,                                 пило/вологозахист,                                 гіроскоп 




Фізичні характеристики


Матеріал корпуса

алюміній,                                 кераміка 


Розміри (мм)

                                                            150 x 71.9 x 8.75 мм                                                                                    


Вага

                                                            206 г                                                                                    


Колір

сріблястий 


Особливості корпусу

водонепроникні,                                 безрамковий дисплей 


Комплект постачання

                                                            кабель,                                 телефон                                                                                    




Інші


Виробник

                                                            Apple                                                                                    


Модель

                                                            iPhone 17 Pro 256GB Silver                                                                                    


Артикул

                                                            MG8G4                                                                                    


Гарантія, міс

                                                            12                                                                                    


Штрихкод

                                                            195950627060
                                                    


Примітка
Виробник може змінювати властивості, характеристики, зовнішній вигляд і комплектацію товарів без попередження






Всі характеристики
Приховати"
